2016,Maharashtra,Ahmednagar,Shevgaon,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shevgaon,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shevgaon,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shevgaon,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shevgaon,Diarrhoea and Dehydration,TOTAL,0,10,13,18,16,9,7,18,5,12,11,10
2016,Maharashtra,Ahmednagar,Shevgaon,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shevgaon,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrigonda,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrigonda,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrigonda,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrigonda,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrigonda,Measles,TOTAL,7,13,15,15,15,13,13,16,10,15,15,15
2016,Maharashtra,Ahmednagar,Shrigonda,Diarrhoea and Dehydration,TOTAL,10,78,117,129,122,67,34,135,17,104,98,85
2016,Maharashtra,Ahmednagar,Shrigonda,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrigonda,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Diarrhoea and Dehydration,TOTAL,0,31,39,44,43,27,7,44,2,39,38,34
2016,Maharashtra,Ahmednagar,Shrirampur,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Ahmednagar,Shrirampur,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,_Akola,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,_Akola,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,_Akola,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,_Akola,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,_Akola,Measles,TOTAL,0,5,5,10,5,5,5,10,0,5,5,5
2016,Maharashtra,Akola,_Akola,Diarrhoea and Dehydration,TOTAL,2,104,139,200,149,92,70,223,20,135,131,120
2016,Maharashtra,Akola,_Akola,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,_Akola,Respiratory Infections,TOTAL,15,81,107,149,112,54,49,167,32,106,106,98
2016,Maharashtra,Akola,Akola,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akola,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akola,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akola,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akola,Measles,TOTAL,0,5,5,10,5,5,5,10,0,5,5,5
2016,Maharashtra,Akola,Akola,Diarrhoea and Dehydration,TOTAL,0,11,11,62,11,11,5,84,0,11,11,11
2016,Maharashtra,Akola,Akola,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akola,Respiratory Infections,TOTAL,0,2,4,24,4,0,0,40,0,4,4,4
2016,Maharashtra,Akola,Akot,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Diarrhoea and Dehydration,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Akot,Respiratory Infections,TOTAL,0,34,55,62,60,24,19,64,2,54,54,49
2016,Maharashtra,Akola,Balapur,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Diarrhoea and Dehydration,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Balapur,Respiratory Infections,TOTAL,15,45,45,60,45,30,30,60,30,45,45,45
2016,Maharashtra,Akola,Barshi Takali,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Barshi Takali,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Barshi Takali,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Barshi Takali,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Barshi Takali,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Barshi Takali,Diarrhoea and Dehydration,TOTAL,2,13,20,27,27,11,9,28,4,18,15,13
2016,Maharashtra,Akola,Barshi Takali,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Barshi Takali,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Diarrhoea and Dehydration,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Murtijapur,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Diarrhoea and Dehydration,TOTAL,0,8,14,17,17,8,2,17,0,12,11,11
2016,Maharashtra,Akola,Patur,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Patur,Respiratory Infections,TOTAL,0,0,3,3,3,0,0,3,0,3,3,0
2016,Maharashtra,Akola,Telhara,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Telhara,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Telhara,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Telhara,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Telhara,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Telhara,Diarrhoea and Dehydration,TOTAL,0,72,94,94,94,62,54,94,16,94,94,85
2016,Maharashtra,Akola,Telhara,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Akola,Telhara,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,_Amravati,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,_Amravati,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,_Amravati,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,_Amravati,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,_Amravati,Measles,TOTAL,0,5,5,7,6,2,2,8,2,5,5,5
2016,Maharashtra,Amravati,_Amravati,Diarrhoea and Dehydration,TOTAL,15,492,597,619,605,425,73,634,47,577,562,545
2016,Maharashtra,Amravati,_Amravati,Malaria,TOTAL,1,3,3,3,3,3,2,3,2,3,3,3
2016,Maharashtra,Amravati,_Amravati,Respiratory Infections,TOTAL,83,272,492,589,549,191,155,624,103,458,405,374
2016,Maharashtra,Amravati,Achalpur,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Achalpur,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Achalpur,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Achalpur,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Achalpur,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Achalpur,Diarrhoea and Dehydration,TOTAL,0,13,13,15,13,13,0,15,0,13,13,13
2016,Maharashtra,Amravati,Achalpur,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Achalpur,Respiratory Infections,TOTAL,5,18,51,56,56,9,9,58,9,48,44,40
2016,Maharashtra,Amravati,Amravati,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati,Diarrhoea and Dehydration,TOTAL,3,9,12,13,12,7,3,13,3,12,10,10
2016,Maharashtra,Amravati,Amravati,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati Urban,Pertusis,TOTAL,NA,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati Urban,Tetanus,TOTAL,NA,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati Urban,Tetanus other than neonatarum,TOTAL,NA,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati Urban,Polio,TOTAL,NA,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Amravati Urban,Measles,TOTAL,NA,2,2,2,2,2,2,2,2,2,2,2
2016,Maharashtra,Amravati,Amravati Urban,Diarrhoea and Dehydration,TOTAL,2,8,8,8,8,8,4,8,2,8,8,8
2016,Maharashtra,Amravati,Amravati Urban,Malaria,TOTAL,NA,0,0,0,0,0,NA,0,NA,0,0,0
2016,Maharashtra,Amravati,Amravati Urban,Respiratory Infections,TOTAL,3,25,25,25,25,25,15,25,9,25,25,25
2016,Maharashtra,Amravati,Anjangaon Surji,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Anjangaon Surji,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Anjangaon Surji,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Anjangaon Surji,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Anjangaon Surji,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Anjangaon Surji,Diarrhoea and Dehydration,TOTAL,0,62,66,66,66,62,0,66,0,66,66,62
2016,Maharashtra,Amravati,Anjangaon Surji,Malaria,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Anjangaon Surji,Respiratory Infections,TOTAL,0,0,0,6,3,0,0,6,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Tetanus,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Tetanus other than neonatarum,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Polio,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Measles,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Diarrhoea and Dehydration,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Bhatkuli,Malaria,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Maharashtra,Amravati,Bhatkuli,Respiratory Infections,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,Maharashtra,Amravati,Chandur Railway,Pertusis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
